zone_id,id,item_template_id,x,y,x_offset,y_offset,charges,properties
20,78,286,8,53,0,0,0,0
20,79,197,10,53,64,128,0,0
20,80,197,12,51,128,64,0,0
20,81,197,12,53,128,128,0,0
20,82,197,12,53,64,64,0,0
20,83,197,10,53,128,64,0,0
20,84,197,12,51,64,128,0,0
20,85,205,10,53,0,64,0,0
20,86,205,10,53,192,128,0,0
20,87,205,12,53,0,128,0,0
20,88,205,12,53,192,64,0,0
20,89,205,12,51,128,192,0,0
20,90,205,12,51,64,0,0,0
20,91,111,2,57,128,128,1,3
20,92,118,2,57,64,64,6,3
20,93,264,7,58,128,128,0,0
20,94,264,6,58,192,0,0,0
20,95,448,10,55,128,192,0,2
20,96,448,10,55,128,192,0,2
20,97,448,10,55,128,192,0,2
20,98,401,10,55,128,192,0,2
20,99,401,10,55,128,192,0,2
20,100,274,21,56,64,64,1,0
20,101,273,21,56,128,128,1,0
20,102,270,24,60,64,128,1,0
20,103,220,23,58,64,128,1,1
20,104,223,23,58,128,64,1,1
20,105,203,24,57,64,128,0,0
20,106,203,24,57,128,0,0,0
20,107,203,24,57,64,64,0,0
20,108,207,24,57,128,64,0,0
20,109,276,20,57,0,64,0,0
20,110,276,20,56,0,128,0,0
20,111,455,26,57,0,0,0,0
20,112,455,26,57,64,64,0,0
20,113,400,24,60,128,64,0,0
20,114,400,24,60,64,64,0,0
20,115,217,61,51,128,128,1,2
20,116,209,61,51,128,64,0,2
20,117,218,61,51,128,128,1,2
20,118,261,61,51,64,128,1,2
20,119,1,61,51,64,64,10,2
20,120,263,6,56,64,64,0,0
20,121,35,9,58,64,0,0,0
20,122,90,20,55,64,128,6,1
20,123,90,20,55,128,128,6,1
20,124,90,20,55,128,64,6,1
20,125,251,20,55,0,64,1,0
20,126,402,20,55,192,128,0,0
21,0,203,41,47,128,128,0,0
21,1,203,49,49,64,128,0,0
21,2,263,34,45,192,128,0,0
21,3,263,50,48,192,0,0,0
21,4,263,47,38,128,0,0,0
21,5,191,50,34,128,64,6,3
21,6,218,43,20,0,0,2,3
21,7,291,43,20,0,192,1,3
21,8,248,43,22,0,64,5,3
21,9,261,46,33,128,64,4,3
21,10,277,51,34,64,64,0,0
21,11,277,51,34,64,192,0,0
21,12,277,44,36,192,64,0,0
21,13,249,46,24,64,0,1,0
21,14,249,47,23,0,128,1,0
21,15,196,50,27,128,0,0,0
21,16,283,44,21,192,64,0,0
21,17,283,45,21,0,128,0,0
21,18,283,44,21,128,128,0,0
21,19,283,51,28,192,64,0,0
21,20,283,51,28,128,192,0,0
21,21,267,49,25,0,128,1,0
21,22,267,49,25,64,128,1,0
21,23,267,49,25,192,64,1,0
21,24,272,49,25,64,64,0,0
21,25,117,60,3,64,0,6,3
21,26,233,61,3,64,0,1,3
21,27,232,61,3,128,64,1,3
21,28,236,61,3,128,64,1,3
21,29,112,61,6,192,64,1,3
21,30,113,61,6,192,128,1,3
21,31,262,61,5,128,128,7,3
21,32,122,58,2,128,192,1,3
21,33,227,58,2,64,192,1,3
21,34,191,59,5,128,128,10,3
21,35,267,8,42,128,64,9,2
21,36,415,8,42,64,128,0,2
21,37,272,8,42,128,128,0,2
21,38,272,8,42,128,128,0,2
21,39,101,8,42,128,64,6,3
21,40,273,11,26,192,0,1,0
21,41,273,11,24,192,192,1,0
21,42,273,13,24,0,192,1,0
21,43,273,13,26,0,0,1,0
21,44,273,11,22,192,0,1,0
21,45,273,11,20,192,192,1,0
21,46,273,13,20,0,192,1,0
21,47,273,13,22,0,0,1,0
21,48,453,12,25,64,128,0,0
21,49,453,12,25,128,64,0,0
21,50,453,12,21,64,128,0,0
21,51,453,12,21,128,64,0,0
21,52,195,12,21,128,128,0,0
21,53,195,12,25,64,64,0,0
21,54,4,12,25,128,128,1,0
21,55,4,12,21,64,64,1,0
21,56,234,7,25,64,128,1,2
21,57,202,9,20,64,128,0,0
21,58,215,9,20,0,128,1,0
21,59,216,9,20,64,64,1,0
21,60,212,9,20,128,128,1,0
21,61,212,9,20,192,64,1,0
21,62,272,5,23,64,128,0,0
21,63,267,5,23,64,64,1,0
21,64,267,5,23,128,64,1,0
21,65,421,5,23,192,128,1,1
21,66,25,5,18,64,192,0,2
21,67,80,5,18,128,192,0,3
21,68,3,5,18,128,192,72,3
21,69,183,5,18,64,192,0,3
21,70,7,46,9,64,192,8,3
21,71,120,46,9,64,192,2,3
21,72,451,25,54,0,128,1,0
21,73,451,25,54,64,0,1,0
21,74,451,25,54,192,0,1,0
21,75,413,23,55,0,0,0,0
21,76,413,24,55,0,0,0,0
21,77,245,20,53,128,192,6,2
21,78,252,19,54,64,0,1,2
21,79,252,19,54,64,0,1,2
21,80,448,18,57,64,128,0,2
21,81,448,18,57,64,128,0,2
21,82,448,18,57,64,128,0,2
21,83,448,4,52,192,64,0,0
21,84,448,8,55,128,0,0,0
21,85,446,7,52,192,0,0,0
21,86,2,4,53,128,128,31,2
21,87,195,4,53,64,64,0,2
21,88,186,4,53,128,64,0,2
21,89,11,6,49,0,192,0,0
21,90,91,4,49,0,64,6,2
21,91,111,4,49,0,128,1,2
21,92,223,4,49,0,64,1,2
21,93,1,5,48,128,0,6,2
21,94,281,5,48,64,0,0,2
21,95,126,6,48,0,64,0,0
21,96,220,5,48,64,0,1,2
21,97,118,23,47,64,128,6,0
21,98,125,23,47,128,64,3,0
21,99,208,35,15,128,64,0,2
21,100,416,35,15,64,128,0,2
21,101,451,26,19,64,64,1,0
21,102,451,26,19,0,192,1,0
21,103,449,25,20,192,64,3,2
21,104,222,25,20,192,64,1,2
21,105,1,10,11,128,128,5,3
21,106,194,10,11,128,128,0,2
21,107,200,10,11,64,64,0,2
21,108,6,29,3,128,64,4,2
21,109,387,29,3,64,0,0,2
22,0,1,6,43,128,192,7,3
22,1,62,6,43,64,192,0,3
22,2,346,6,43,64,192,0,3
22,3,196,35,57,0,64,0,0
22,4,249,35,56,128,192,1,0
22,5,247,35,57,128,64,1,0
22,6,210,34,55,128,128,0,0
22,7,400,34,55,64,128,0,0
22,8,215,34,55,128,64,1,1
22,9,2,35,59,0,64,26,3
22,10,220,35,59,0,64,1,3
22,11,246,21,36,64,64,1,0
22,12,246,23,37,64,64,1,0
22,13,246,21,49,192,0,1,0
22,14,246,20,47,192,128,1,0
22,15,246,19,25,128,192,1,0
22,16,246,27,26,128,0,1,0
22,17,246,18,49,0,0,1,2
22,18,411,18,49,0,192,0,0
22,19,411,28,26,64,128,0,0
22,20,198,23,25,64,0,0,0
22,21,191,23,27,64,128,1,0
22,22,191,25,36,64,0,1,0
22,23,191,25,36,128,128,1,0
22,24,406,41,29,128,128,0,0
22,25,406,43,29,64,64,0,0
22,26,197,41,29,64,192,0,0
22,27,197,43,29,128,128,0,0
22,28,460,41,31,192,128,0,0
22,29,460,43,31,128,64,0,0
22,30,266,41,31,128,64,0,0
22,31,266,43,31,64,0,0,0
22,32,268,43,31,0,64,0,0
22,33,448,40,28,64,64,0,0
22,34,220,15,26,128,64,1,3
22,35,221,15,26,128,0,1,3
22,36,449,14,25,128,192,3,2
22,37,270,14,33,128,192,1,2
22,38,400,14,33,128,192,0,2
22,39,449,14,33,128,192,3,2
22,40,448,14,33,64,192,0,2
22,41,448,14,25,64,192,0,2
22,42,448,14,25,64,192,0,2
22,43,194,15,32,128,64,0,2
22,44,194,8,26,64,128,0,2
22,45,190,8,29,128,64,1,2
22,46,190,8,29,128,128,1,2
22,47,417,15,29,128,128,0,2
22,48,263,14,29,0,64,0,0
22,49,263,8,28,64,0,0,0
22,50,263,10,34,0,64,0,0
22,51,410,10,34,128,0,0,0
22,52,269,14,33,64,192,0,2
22,53,269,14,36,64,64,0,0
22,54,60,10,35,0,0,0,2
22,55,60,10,35,0,0,0,2
22,56,60,10,35,0,0,0,2
22,57,60,10,35,0,0,0,2
22,58,273,9,21,128,128,1,0
22,59,273,9,19,64,192,1,0
22,60,273,9,18,128,0,1,0
22,61,205,9,17,64,128,0,0
22,62,205,9,22,128,64,0,0
22,63,266,9,20,128,128,0,0
22,64,459,9,22,128,128,0,0
22,65,459,9,17,64,64,0,0
22,66,460,9,20,128,192,0,0
22,67,260,9,19,64,0,0,0
22,68,260,9,21,64,64,0,0
22,69,404,9,20,64,128,0,0
22,70,404,9,22,64,64,0,0
22,71,404,9,17,128,128,0,0
22,72,191,28,38,64,128,4,3
22,73,191,27,39,128,128,3,3
22,74,261,27,45,64,128,5,3
22,75,413,30,47,128,64,0,0
22,76,413,31,46,64,64,0,0
22,77,376,58,41,0,64,0,2
22,78,376,58,41,0,128,0,2
22,79,376,58,41,0,128,0,2
22,80,451,56,40,128,0,1,0
22,81,451,58,40,64,0,1,0
22,82,233,57,39,64,192,1,3
22,83,237,57,39,128,192,1,3
22,84,122,57,39,64,192,1,3
22,85,125,49,56,64,128,9,3
22,86,248,53,51,0,0,1,2
22,87,283,49,52,0,64,0,0
22,88,283,49,52,192,64,0,0
22,89,283,49,52,64,192,0,0
22,90,283,55,53,192,0,0,0
22,91,283,56,53,64,0,0,0
22,92,197,45,36,128,64,0,2
22,93,197,45,36,64,64,0,2
22,94,197,45,36,64,64,0,2
22,95,205,45,36,128,64,0,2
22,96,205,45,36,64,64,0,2
22,97,205,45,36,64,64,0,2
22,98,266,45,36,64,64,0,2
22,99,266,45,36,64,64,0,2
22,100,402,45,36,64,192,0,0
22,101,90,26,13,128,128,6,1
22,102,110,26,13,0,128,1,1
22,103,110,26,13,64,64,1,1
22,104,127,28,15,128,128,0,1
22,105,126,28,15,64,64,0,1
22,106,11,28,15,0,128,0,1
22,107,457,28,17,128,128,0,1
22,108,458,28,17,64,64,0,1
22,109,278,28,17,64,128,0,0
22,110,278,28,17,0,128,0,0
22,111,248,24,15,64,64,5,3
22,112,246,24,14,0,64,1,3
22,113,209,2,23,128,64,0,2
22,114,194,2,23,64,128,0,2
22,115,8,2,23,128,64,1,2
22,116,215,33,3,64,192,1,2
22,117,216,33,3,128,192,1,2
22,118,218,33,3,128,192,1,2
22,119,447,33,3,128,192,0,2
22,120,263,34,11,0,64,0,0
22,121,411,38,17,0,0,0,0
22,122,156,27,3,128,128,0,2
22,123,47,23,2,64,64,0,2
22,124,388,9,2,128,0,0,3
22,125,7,9,2,128,0,4,3
22,126,8,12,2,64,64,1,3
22,127,8,12,2,64,128,1,3
22,128,8,12,2,64,128,1,3
22,129,400,12,4,128,64,0,0
22,130,270,12,4,64,128,1,0
22,131,418,9,5,128,0,0,0
22,132,199,9,5,0,128,0,0
22,133,408,8,5,128,64,0,0
22,134,412,3,32,64,64,0,0
22,135,411,3,33,128,64,0,0
22,136,190,3,32,192,192,1,0
22,137,190,4,32,64,128,1,0
22,138,190,4,33,64,64,1,0
22,139,60,3,43,192,64,0,0
22,140,60,4,42,64,64,0,0
22,141,411,46,9,192,128,0,0
22,142,194,56,24,64,128,0,2
22,143,208,56,24,64,128,0,2
22,144,255,58,31,64,128,1,2
22,145,416,58,31,64,128,0,2
22,146,207,44,18,64,0,0,2
22,147,203,44,18,128,0,0,2
22,148,203,44,18,128,0,0,2
22,149,251,47,17,192,0,3,2
22,150,251,48,21,128,64,1,0
22,151,251,48,24,128,64,1,0
22,152,111,56,24,64,128,1,2
22,153,181,58,31,64,64,0,2
22,154,209,56,26,128,0,0,0
22,155,208,53,31,128,128,0,0
22,156,412,3,47,0,64,0,0
22,157,211,3,49,64,0,0,0
22,158,5,3,48,128,64,1,0
22,159,5,3,47,192,128,1,0
22,160,5,3,46,128,192,1,0
22,161,3,23,2,128,64,152,2
22,162,389,27,3,192,128,0,2
23,0,213,33,41,192,128,0,0
23,1,408,40,46,192,64,0,0
23,2,126,34,47,0,192,0,0
23,3,127,41,42,64,192,0,0
23,4,190,43,41,0,64,1,0
23,5,190,30,40,192,128,1,0
23,6,190,30,45,128,128,1,0
23,7,190,36,47,64,128,1,0
23,8,195,34,45,128,128,0,0
23,9,195,34,41,192,0,0,0
23,10,195,41,44,128,192,0,0
23,11,110,41,41,128,0,1,0
23,12,118,38,46,192,192,1,0
23,13,118,33,45,0,192,1,0
23,14,118,33,39,0,192,1,0
23,15,118,39,37,128,128,1,0
23,16,118,35,37,128,0,1,0
23,17,165,37,45,192,64,0,0
23,18,36,33,49,64,64,0,0
23,19,455,15,24,128,0,0,0
23,20,455,16,24,0,0,0,0
23,21,455,16,23,0,64,0,0
23,22,455,16,20,192,0,0,0
23,23,455,17,20,64,0,0,0
23,24,455,17,19,64,128,0,0
23,25,271,15,24,0,0,0,0
23,26,271,17,20,64,128,0,0
23,27,220,17,23,64,128,1,3
23,28,223,12,19,128,64,1,3
23,29,218,14,19,128,128,1,3
23,30,60,10,35,64,128,0,0
23,31,60,23,15,0,64,0,0
23,32,60,55,28,128,64,0,0
23,33,60,55,23,192,64,0,0
23,34,60,40,12,64,64,0,0
23,35,60,41,2,0,128,0,0
23,36,25,3,25,192,64,0,2
23,37,34,3,25,192,128,0,2
23,38,35,3,25,192,64,0,2
23,39,146,4,24,64,0,0,1
23,40,466,3,25,192,64,0,3
23,41,345,3,25,192,64,0,2
23,42,2,3,25,192,64,26,3
23,43,291,5,22,0,64,1,3
23,44,289,5,22,0,128,1,3
23,45,202,9,23,64,64,0,0
23,46,201,9,23,64,128,0,0
23,47,461,9,23,64,0,0,0
23,48,255,9,23,128,64,1,1
23,49,218,9,23,128,192,1,1
23,50,455,7,31,0,128,0,0
23,51,455,7,32,64,64,0,0
23,52,455,6,31,0,128,0,0
23,53,208,1,21,128,128,0,2
23,54,459,1,21,64,128,0,2
23,55,60,1,21,128,128,0,2
23,56,454,5,19,0,0,0,0
23,57,454,8,19,192,64,0,0
23,58,454,9,18,0,128,0,0
23,59,25,31,15,128,64,0,2
23,60,2,31,15,64,128,30,2
23,61,125,31,15,128,64,6,2
23,62,164,31,15,64,64,0,2
23,63,5,29,14,64,128,1,2
23,64,5,29,14,128,128,1,2
23,65,385,29,14,128,64,0,2
23,66,111,29,14,128,128,1,2
23,67,208,58,10,128,128,0,2
23,68,195,58,10,128,128,0,2
23,69,195,58,10,64,128,0,2
23,70,195,58,10,64,128,0,2
23,71,223,58,10,128,128,1,2
23,72,274,58,12,0,64,1,0
23,73,282,56,12,192,128,0,0
23,74,282,31,13,128,64,0,0
23,75,208,31,14,0,0,0,0
23,76,277,32,12,0,64,0,0
23,77,2,58,10,128,64,28,2
23,78,195,16,9,0,192,0,0
23,79,195,8,12,64,192,0,0
23,80,195,7,8,192,64,0,0
23,81,195,19,7,192,64,0,0
23,82,346,46,2,64,64,0,2
23,83,408,46,2,64,128,0,2
23,84,221,46,2,64,64,1,2
23,85,411,24,23,128,0,0,0
23,86,4,58,10,128,128,1,2
23,87,225,29,14,64,64,1,2
24,0,262,13,6,64,192,4,2
24,1,270,1,12,192,128,1,2
24,2,400,1,12,192,64,0,2
24,3,419,1,12,192,64,0,2
24,4,220,1,12,192,64,1,2
24,5,449,1,12,192,128,4,2
24,6,60,6,16,0,0,0,2
24,7,60,6,16,0,0,0,2
24,8,60,6,16,0,0,0,2
24,9,448,1,16,192,128,0,2
24,10,448,1,16,192,128,0,2
24,11,413,1,16,192,128,0,2
24,12,413,1,16,192,128,0,2
24,13,221,1,16,192,128,1,2
24,14,195,2,5,128,128,0,2
24,15,194,2,9,64,128,0,2
24,16,112,2,5,64,128,1,2
24,17,393,10,5,0,0,0,2
24,18,424,8,7,0,64,1,2
24,19,216,8,7,0,64,1,2
24,20,212,8,7,0,128,1,2
24,21,230,12,9,0,64,1,2
24,22,125,36,18,128,192,1,0
24,23,125,40,17,192,192,1,0
24,24,125,40,22,128,192,1,0
24,25,213,36,22,0,128,0,0
24,26,128,38,21,64,64,0,0
24,27,25,14,25,64,128,0,2
24,28,181,14,25,64,128,0,2
24,29,62,14,25,64,64,0,2
24,30,400,14,25,128,128,0,2
24,31,210,15,26,64,192,0,0
24,32,211,13,26,64,64,0,0
24,33,211,13,27,64,64,0,0
24,34,211,15,25,64,128,0,0
24,35,408,36,32,64,128,0,0
24,36,195,33,33,128,0,0,0
24,37,195,38,32,128,128,0,0
24,38,200,36,30,0,128,0,0
24,39,165,36,34,0,64,0,0
24,40,117,38,34,0,0,1,0
24,41,117,34,30,0,192,1,0
24,42,110,38,36,64,64,1,0
24,43,283,56,36,192,128,0,0
24,44,283,58,36,192,128,0,0
24,45,283,59,36,64,128,0,0
24,46,208,57,38,192,0,0,0
24,47,209,58,39,64,0,0,0
24,48,194,58,38,192,64,0,0
24,49,191,59,40,128,128,1,2
24,50,192,55,36,192,192,1,0
24,51,192,56,37,0,64,1,0
24,52,419,58,35,128,192,0,2
24,53,418,58,35,64,192,0,2
24,54,255,58,35,64,192,1,2
24,55,197,56,46,128,128,0,0
24,56,197,57,47,192,0,0,0
24,57,196,57,48,0,0,0,0
24,58,208,55,49,128,0,0,0
24,59,452,55,45,0,0,0,0
24,60,452,55,45,64,128,0,0
24,61,452,55,45,128,64,0,0
24,62,452,55,45,128,0,0,0
24,63,64,56,53,128,64,0,0
24,64,195,56,53,0,128,0,0
24,65,111,56,53,64,192,1,0
24,66,208,54,54,192,128,0,2
24,67,2,54,58,192,64,32,2
24,68,187,54,58,192,128,0,2
24,69,11,54,58,192,128,0,2
24,70,272,54,58,192,128,0,2
24,71,415,55,53,0,64,0,0
24,72,273,55,54,64,0,1,0
24,73,273,54,58,192,128,1,2
24,74,283,55,49,64,192,0,0
24,75,283,56,49,0,64,0,0
24,76,263,51,53,0,128,0,0
24,77,263,51,54,0,128,0,0
24,78,203,52,60,64,128,0,0
24,79,203,52,60,192,0,0,0
24,80,208,62,51,128,64,0,2
24,81,209,62,51,128,128,0,2
24,82,277,11,37,64,0,0,0
24,83,277,13,37,64,0,0,0
24,84,277,11,37,64,128,0,0
24,85,191,12,40,64,64,1,0
24,86,191,12,40,128,0,1,0
24,87,5,15,37,64,128,4,3
24,88,6,15,37,64,128,3,3
24,89,413,19,39,64,128,0,0
24,90,413,20,37,0,64,0,0
24,91,413,20,38,192,64,0,0
24,92,455,8,51,128,128,0,0
24,93,455,9,52,64,128,0,0
24,94,455,9,53,64,64,0,0
24,95,204,8,49,64,0,0,0
24,96,1,7,35,64,0,5,3
24,97,2,3,43,64,0,28,3
24,98,91,7,35,64,0,6,3
24,99,63,3,43,64,0,0,3
24,100,37,3,43,64,0,0,3
24,101,119,7,35,64,0,2,3
24,102,279,4,35,64,64,0,0
24,103,279,4,35,192,128,0,0
24,104,279,4,35,64,192,0,0
24,105,247,4,35,64,128,1,0
24,106,251,4,35,128,64,1,0
24,107,251,3,35,0,128,1,2
24,108,248,3,37,0,128,1,2
24,109,250,44,10,192,0,1,0
24,110,250,44,11,192,0,1,0
24,111,250,43,13,192,64,1,0
24,112,250,52,13,0,0,1,0
24,113,250,52,13,192,0,1,0
25,0,195,54,19,128,128,0,0
25,1,195,54,21,64,0,0,0
25,2,408,53,19,192,64,0,0
25,3,126,54,23,128,0,0,0
25,4,451,53,20,0,128,1,0
25,5,195,21,56,192,192,0,0
25,6,195,22,57,128,192,0,0
25,7,195,21,58,128,0,0,0
25,8,213,23,57,0,128,0,0
25,9,111,21,56,0,128,1,0
25,10,36,20,57,64,128,0,0
25,11,208,37,15,128,128,0,2
25,12,194,37,15,64,128,0,2
25,13,3,37,15,128,64,80,2
25,14,453,38,14,64,128,0,0
25,15,453,39,15,64,128,0,0
25,16,209,40,15,0,0,0,0
25,17,251,37,15,128,64,1,2
25,18,250,53,57,64,0,1,0
25,19,250,55,56,64,64,1,0
25,20,250,55,53,64,192,1,0
25,21,250,56,54,192,64,1,0
25,22,52,37,7,128,64,0,2
25,23,66,36,6,128,192,0,0
25,24,129,37,7,64,64,0,2
25,25,7,11,23,128,64,5,2
25,26,4,11,23,128,128,2,2
25,27,452,41,30,128,128,0,0
25,28,452,43,30,64,192,0,0
25,29,452,45,28,64,128,0,0
25,30,209,43,29,64,192,0,0
25,31,117,44,31,128,0,1,0
25,32,117,44,28,128,192,1,0
25,33,117,45,30,64,128,1,0
25,34,209,34,51,128,64,0,0
25,35,416,39,51,64,64,0,0
25,36,414,35,49,0,128,1,0
25,37,262,39,50,64,64,1,0
25,38,262,38,49,128,128,1,0
25,39,418,35,50,128,128,0,0
25,40,2,21,34,192,128,38,0
25,41,1,21,36,128,128,10,0
25,42,3,21,35,64,128,71,2
25,43,183,21,35,128,64,0,2
25,44,218,21,35,128,128,1,2
25,45,255,21,35,128,64,1,2
25,46,235,21,35,64,128,1,2
25,47,65,22,35,64,64,0,0
25,48,2,20,48,64,128,26,0
25,49,3,20,50,0,0,59,0
25,50,251,19,49,128,128,1,2
25,51,391,19,49,128,64,0,2
25,52,124,19,49,128,128,1,2
25,53,232,19,49,64,64,1,2
25,54,261,35,37,64,0,5,2
25,55,7,33,35,0,64,1,0
25,56,7,33,35,192,128,1,0
25,57,7,33,35,128,0,1,0
25,58,215,35,39,0,0,1,0
25,59,216,35,39,128,128,1,0
25,60,212,35,39,0,128,1,0
25,61,264,31,38,0,192,0,0
25,62,400,31,39,64,64,0,0
25,63,277,35,32,128,128,0,0
25,64,278,35,33,192,0,0,0
25,65,278,35,33,64,64,0,0
25,66,361,22,36,64,0,0,0
25,67,224,36,20,128,128,1,2
25,68,200,36,20,128,128,0,2
25,69,200,20,49,192,128,0,0
25,70,113,36,20,64,128,1,2
25,71,237,36,20,64,128,1,2
25,72,288,27,9,64,128,1,2
25,73,251,27,9,64,128,1,2
25,74,3,27,9,128,128,66,2
25,75,4,26,10,64,0,1,0
25,76,9,28,10,0,0,1,0
25,77,12,27,10,64,64,0,0
25,78,195,28,9,64,0,0,0
25,79,195,28,9,0,128,0,0
25,80,195,26,9,128,64,0,0
25,81,195,26,9,0,0,0,0
25,82,218,14,5,64,64,1,0
25,83,218,6,19,64,0,1,0
25,84,218,6,12,64,64,1,0
25,85,290,5,25,64,64,1,0
25,86,291,7,8,64,64,1,0
25,87,215,33,15,128,64,1,2
25,88,210,33,15,128,64,0,2
25,89,269,33,15,192,128,0,2
25,90,223,33,15,192,128,1,2
25,91,25,30,14,64,64,0,2
25,92,92,30,14,128,128,6,2
25,93,128,30,14,64,64,0,2
25,94,328,25,21,64,128,0,2
25,95,208,25,21,128,128,0,2
25,96,194,25,21,128,128,0,2
25,97,195,25,21,128,128,0,2
25,98,195,24,22,128,0,0,0
25,99,2,26,22,64,64,28,0
25,100,3,25,21,64,64,92,2
25,101,37,24,21,128,64,0,0
25,102,7,26,21,64,64,1,0
25,103,251,22,26,128,128,1,0
25,104,251,22,25,192,192,1,0
25,105,3,12,48,64,64,92,2
25,106,9,12,48,64,128,1,2
25,107,392,12,48,128,64,0,2
25,108,393,15,11,128,128,0,2
25,109,130,12,48,128,64,0,2
25,110,251,12,47,128,128,1,0
25,111,251,13,48,0,64,1,0
25,112,251,12,49,192,64,1,0
25,113,100,15,11,128,64,6,2
25,114,234,15,11,128,64,1,2
25,115,3,15,11,128,128,203,2
25,116,2,18,10,64,0,30,2
25,117,201,18,10,128,0,0,2
25,118,270,18,10,64,0,1,2
25,119,44,13,14,0,64,0,2
25,120,217,13,14,0,128,1,2
25,121,447,13,14,0,64,0,2
25,122,2,13,14,0,64,34,2
25,123,67,18,14,64,128,0,2
25,124,226,18,14,64,64,1,2
25,125,123,18,14,64,128,1,2
25,126,251,15,12,128,64,1,0
25,127,249,14,12,128,64,1,0
25,128,249,16,11,0,64,1,0
25,129,195,21,14,128,128,0,2
25,130,195,21,14,128,128,0,2
25,131,195,21,14,128,128,0,2
25,132,195,15,17,192,128,0,2
25,133,195,15,17,192,128,0,2
25,134,195,15,17,192,128,0,2
25,135,195,43,33,64,64,0,2
25,136,195,43,33,64,64,0,2
25,137,195,43,33,64,64,0,2
25,138,195,37,51,64,64,0,2
25,139,195,37,51,128,64,0,2
25,140,195,37,51,128,64,0,2
25,141,453,37,52,128,64,0,0
25,142,453,38,51,0,192,0,0
25,143,453,44,35,64,0,0,0
25,144,195,11,32,128,128,0,2
25,145,195,11,32,128,128,0,2
25,146,195,11,32,128,64,0,2
25,147,200,10,34,128,128,0,0
25,148,200,13,33,64,64,0,0
26,0,448,14,24,192,192,0,0
26,1,283,13,22,64,128,0,0
26,2,283,13,22,128,0,0,0
26,3,34,14,21,64,192,0,2
26,4,451,15,22,64,0,1,0
26,5,451,10,9,0,192,1,0
26,6,451,10,10,64,128,1,0
26,7,210,14,21,64,192,0,2
26,8,412,14,21,128,192,0,2
26,9,6,13,24,0,128,4,2
26,10,414,14,21,64,192,1,2
26,11,224,14,21,128,192,2,2
26,12,447,44,28,64,64,0,0
26,13,447,44,27,64,64,0,0
26,14,447,44,26,64,64,0,0
26,15,202,44,26,128,128,0,0
26,16,202,44,27,128,128,0,0
26,17,202,44,28,128,128,0,0
26,18,7,46,26,64,0,7,2
26,19,121,46,26,128,64,1,2
26,20,122,46,26,64,64,1,2
26,21,385,46,26,128,64,0,2
26,22,211,38,10,128,64,0,0
26,23,412,38,11,64,0,0,0
26,24,412,5,32,64,128,0,0
26,25,411,5,33,128,64,0,0
26,26,190,5,32,128,192,1,0
26,27,190,6,33,0,128,1,0
26,28,190,17,13,0,0,1,0
26,29,190,25,6,0,0,1,0
26,30,190,30,6,0,0,1,0
26,31,190,38,3,0,0,1,0
26,32,190,43,15,0,0,1,0
26,33,190,27,20,0,0,1,0
26,34,190,18,36,0,0,1,0
26,35,190,34,42,0,0,1,0
26,36,190,59,38,0,0,1,0
26,37,190,54,22,0,0,1,0
26,38,416,23,49,64,64,0,0
26,39,416,23,51,64,0,0,0
26,40,417,23,49,128,192,0,0
26,41,417,23,51,128,128,0,0
26,42,5,23,46,0,0,5,2
26,43,5,46,56,0,128,10,2
26,44,6,46,57,64,128,8,2
26,45,7,46,58,64,64,7,2
26,46,4,46,59,0,128,4,2
26,47,283,19,29,0,128,0,0
26,48,283,19,30,0,128,0,0
26,49,283,19,31,0,128,0,0
26,50,283,19,31,192,64,0,0
26,51,283,19,30,192,64,0,0
26,52,262,19,29,128,128,1,0
26,53,262,19,30,128,128,1,0
26,54,262,42,4,128,64,1,0
26,55,262,43,4,64,192,1,0
26,56,262,43,6,64,64,1,0
26,57,283,42,4,128,192,0,0
26,58,283,43,4,192,64,0,0
26,59,283,43,5,64,64,0,0
26,60,283,43,6,192,64,0,0
26,61,283,43,6,0,64,0,0
26,62,447,49,59,128,128,0,0
26,63,447,49,58,64,64,0,0
26,64,124,49,58,128,128,1,0
26,65,223,49,59,64,64,1,0
26,66,411,49,38,64,64,0,0
26,67,211,50,38,0,128,0,0
26,68,5,48,38,128,128,1,0
26,69,5,49,39,64,64,1,0
26,70,5,50,38,192,192,1,0
26,71,274,59,42,64,64,1,0
26,72,402,59,40,0,0,0,0
26,73,459,59,40,128,0,0,0
26,74,263,59,40,64,64,0,0
26,75,263,18,17,64,0,0,0
26,76,205,18,16,0,64,0,0
26,77,206,18,17,0,64,0,0
26,78,402,18,17,64,192,0,0
26,79,449,13,53,192,64,4,2
26,80,400,13,53,192,128,0,2
26,81,224,13,53,192,64,1,2
26,82,231,13,53,192,128,1,2
26,83,39,2,61,128,128,0,2
26,84,213,2,61,128,64,0,2
26,85,113,2,61,128,128,2,2
26,86,451,2,60,128,192,1,0
26,87,181,2,61,128,128,0,2
26,88,102,2,61,64,128,6,2
26,89,195,3,51,0,64,0,0
26,90,195,12,58,192,0,0,0
26,91,211,35,34,128,192,0,0
26,92,211,37,34,64,128,0,0
26,93,211,40,31,64,64,0,0
26,94,251,33,32,64,64,1,0
26,95,251,33,32,128,128,1,0
26,96,251,36,32,64,64,1,0
26,97,251,36,32,64,128,1,0
26,98,251,36,32,128,128,1,0
26,99,195,32,32,128,128,0,2
26,100,209,32,32,128,128,0,2
26,101,2,32,32,64,128,38,2
