zone_id,id,creature_template_id,override_script,x,y,x_offset,y_offset,flags,extraitems,start_attitude,personality
14,28,72,z14roamer,42,61,64,64,"[0, 16, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,29,72,z14roamer,40,58,64,64,"[0, 16, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,30,72,z14roamer,39,53,64,64,"[0, 16, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,31,72,z14roamer,35,39,64,64,"[0, 16, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,32,72,z14roamer,39,36,64,64,"[0, 16, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,33,72,mobhunter,58,50,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,34,77,mobhunter,58,51,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[426, 100]",4,65535
14,35,72,mobhunter,58,52,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,36,72,mobhunter,58,53,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,37,72,mobhunter,58,49,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,38,72,mobhunter,58,54,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
14,39,208,z14refugee,35,29,64,64,"[4, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
14,40,211,z14refugee,37,28,64,64,"[4, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
14,41,212,z14refugee,33,28,64,64,"[4, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
14,42,213,z14refugee,32,29,64,64,"[4, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
14,43,135,z14refugee,36,30,64,64,"[4, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
14,44,72,mobtwopts,37,36,64,64,"[4, 14, 1, 0, 1, 0, 0, 0, 0]",[],4,65535
14,45,72,mobtwopts,35,36,64,64,"[4, 14, 1, 0, 1, 0, 0, 0, 0]",[],4,65535
14,46,72,mobtwopts,34,36,64,64,"[4, 14, 1, 0, 1, 0, 0, 0, 0]",[],4,65535
14,47,72,mobtwopts,33,36,64,64,"[4, 14, 1, 0, 1, 0, 0, 0, 0]",[],4,65535
15,0,92,mobcaller,12,4,64,64,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,1,92,mobcaller,25,16,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,2,92,mobcaller,36,32,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,3,92,mobcaller,44,33,64,64,"[1, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,4,92,mobcaller,34,52,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,5,92,mobcaller,6,38,0,128,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,6,93,mobcaller,21,30,128,64,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,7,93,mobcaller,40,43,128,64,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,8,93,mobcaller,27,25,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,9,93,mobcaller,23,6,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,10,94,mobcaller,26,36,64,64,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,11,94,mobcaller,8,29,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,12,94,mobcaller,19,14,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,13,94,mobcaller,20,41,0,0,"[0, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,14,94,mobcaller,16,34,64,64,"[1, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,15,94,mobcaller,33,56,64,64,"[1, 14, 6, 0, 0, 0, 0, 0, 0]",[],4,65535
15,16,92,mobae,32,41,64,64,"[1, 0, 0, 7, 6, 0, 0, 0, 0]","[428, 100]",4,65535
15,17,18,mobgroup,49,54,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
15,18,18,mobgroup,49,51,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
15,19,18,mobgroup,51,49,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
15,20,18,mobgroup,54,49,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
15,21,192,z15drayk,52,53,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[421, 100]",3,300
15,22,225,z13unbound,8,17,64,64,"[0, 0, 0, 15, 6, 0, 0, 0, 0]",[],4,65535
16,0,202,,55,3,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,1,202,,55,4,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,2,202,,54,4,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 100]",4,65535
16,3,202,,54,3,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 100]",4,65535
16,4,88,mobsplitter,53,12,64,64,"[1, 0, 0, 5, 6, 7, 8, 0, 0]",[],4,65535
16,5,83,mobhunter,54,14,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,6,83,mobhunter,54,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,7,83,mobhunter,54,16,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,8,83,mobhunter,54,17,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,9,88,mobsplitter,54,11,64,64,"[1, 0, 0, 10, 11, 12, 13, 0, 0]",[],4,65535
16,10,83,mobhunter,55,14,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,11,83,mobhunter,55,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,12,83,mobhunter,55,16,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,13,83,mobhunter,55,17,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,14,88,mobsplitter,53,7,64,64,"[1, 0, 0, 15, 16, 17, 18, 0, 0]",[],4,65535
16,15,83,mobhunter,56,4,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,16,83,mobhunter,56,5,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,17,83,mobhunter,56,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,18,83,mobhunter,56,7,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,19,88,mobsplitter,52,7,64,64,"[1, 0, 0, 20, 21, 22, 23, 0, 0]",[],4,65535
16,20,83,mobhunter,57,4,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,21,83,mobhunter,57,5,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,22,83,mobhunter,57,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,23,83,mobhunter,57,7,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,24,88,mobsplitter,53,6,64,64,"[1, 0, 0, 25, 26, 27, 28, 0, 0]",[],4,65535
16,25,83,mobhunter,56,8,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,26,83,mobhunter,57,8,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,27,83,mobhunter,57,9,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,28,83,mobhunter,57,10,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,29,88,mobae,60,5,64,64,"[1, 0, 0, 8, 0, 0, 0, 0, 0]",[],4,65535
16,30,102,,47,58,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,31,102,,47,53,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,32,102,,41,59,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,33,102,,38,55,64,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,34,102,,41,52,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,35,102,,57,49,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,36,102,,57,48,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,37,103,mobbeam,39,58,64,64,"[1, 0, 0, 0, 3, 0, 0, 0, 0]","[324, 100]",4,65535
16,38,103,mobbeam,15,58,64,64,"[1, 0, 0, 0, 3, 0, 0, 0, 0]","[148, 100]",4,65535
16,39,102,,12,58,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,40,102,,14,56,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,41,102,,9,55,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,42,102,,6,58,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,43,102,,9,58,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,44,102,,26,38,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,45,102,,27,39,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,46,102,,28,38,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,47,102,,30,39,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,48,102,mobgroupgd,12,40,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,49,102,mobgroupgd,12,41,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,50,102,mobgroupgd,12,42,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,51,102,mobgroupgd,13,43,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,52,102,mobgroupgd,14,40,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,53,102,mobgroupgd,14,41,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,54,102,mobgroupgd,14,42,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,55,102,mobgroupgd,15,41,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,56,102,mobgroupgd,59,35,64,64,"[2, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,57,102,mobgroupgd,59,36,64,64,"[2, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,58,102,mobgroupgd,59,39,64,64,"[3, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,59,102,mobgroupgd,59,40,64,64,"[3, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,60,102,mobgroupgd,61,36,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,61,102,mobgroupgd,61,37,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,62,102,mobgroupgd,61,38,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,63,102,mobgroupgd,61,39,128,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
16,64,102,mobhunter,28,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,65,102,mobhunter,29,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,66,102,mobhunter,28,30,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,67,102,mobhunter,29,30,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,68,102,mobhunter,28,29,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,69,102,mobhunter,29,29,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
16,70,130,z16herne,11,9,64,64,"[10, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,320
16,71,23,z16herne,10,4,64,64,"[7, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
16,72,23,z16herne,14,4,64,64,"[7, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
16,73,23,z16herne,16,6,64,64,"[7, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
16,74,23,z16herne,15,4,64,64,"[7, 0, 0, 0, 2, 0, 0, 0, 0]",[],2,65535
16,75,23,z16herne,9,6,64,64,"[7, 0, 0, 0, 2, 0, 0, 0, 0]",[],2,65535
16,76,23,z16herne,13,5,64,64,"[7, 0, 0, 0, 2, 0, 0, 0, 0]",[],2,65535
17,0,60,mobhunter,32,32,64,64,"[1, 10, 0, 0, 0, 0, 0, 0, 0]",[],2,340
17,1,50,,32,50,64,64,"[1, 0, 0, 30, 0, 0, 0, 0, 0]",[],2,341
17,2,64,mobhunter,33,24,64,64,"[0, 50, 0, 0, 0, 0, 0, 0, 0]",[],2,342
17,3,33,mobhunter,3,42,64,64,"[1, 70, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,4,33,mobhunter,59,16,64,64,"[1, 70, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,5,18,mobhunter,60,23,64,64,"[1, 70, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,6,18,mobhunter,60,25,64,64,"[1, 70, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,7,18,mobhunter,8,43,64,64,"[1, 70, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,8,60,,52,55,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[220, 100]",4,65535
17,9,60,,52,57,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[237, 100]",4,65535
17,10,41,,45,16,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,11,41,,45,19,64,128,"[2, 18, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,12,41,,43,15,128,64,"[2, 18, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,13,41,,47,15,64,0,"[2, 18, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,14,41,,45,38,128,128,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,15,41,,44,41,0,0,"[2, 22, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,16,41,,48,40,64,64,"[2, 22, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,17,41,,44,35,128,64,"[2, 22, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
17,18,50,,49,18,0,128,"[0, 0, 0, 71, 0, 0, 0, 0, 0]",[],2,65535
17,19,50,,45,42,0,0,"[0, 0, 0, 71, 0, 0, 0, 0, 0]",[],2,65535
17,20,51,,50,22,128,64,"[0, 0, 0, 71, 0, 0, 0, 0, 0]",[],2,65535
17,21,51,,46,33,0,0,"[0, 0, 0, 71, 0, 0, 0, 0, 0]",[],2,65535
17,22,55,z17gdserv,23,15,64,64,"[72, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,23,55,z17gdserv,23,27,64,64,"[72, 0, 0, 1, 0, 0, 0, 0, 0]",[],2,65535
17,24,55,z17gdserv,25,29,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,25,55,z17gdserv,25,26,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,26,64,z17gdserv,26,28,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,27,64,z17gdserv,16,20,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,28,64,z17gdserv,18,20,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,29,55,z17gdserv,17,21,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,30,55,z17gdserv,17,19,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,31,55,z17gdserv,20,14,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,32,64,z17gdserv,20,13,64,64,"[72, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,33,50,z17gdserv,7,36,64,64,"[73, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,34,50,z17gdserv,5,35,64,64,"[73, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,35,51,z17gdserv,7,35,64,64,"[73, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,36,51,z17gdserv,5,36,64,64,"[73, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
17,37,55,mobhunter,37,29,64,64,"[1, 72, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,38,55,mobhunter,34,18,64,64,"[1, 72, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,39,55,mobhunter,26,14,64,64,"[1, 72, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,40,64,mobhunter,28,19,64,64,"[1, 72, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,41,64,mobhunter,28,24,64,64,"[1, 72, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
17,42,109,mobgroup,43,25,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,43,109,mobgroup,41,22,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,44,109,mobgroup,41,22,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,45,109,mobgroup,41,27,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,46,109,mobgroup,46,31,128,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,47,109,mobgroup,38,25,64,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,48,109,mobgroup,40,17,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,49,109,mobgroup,46,44,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,50,109,mobgroup,50,46,128,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,51,109,mobgroup,51,39,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,52,109,mobgroup,45,37,0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,53,109,mobgroup,43,44,128,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,54,109,mobgroup,40,42,0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,55,109,mobgroup,40,33,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,56,109,mobgroup,23,30,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,57,109,mobgroup,23,26,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,58,109,mobgroup,24,22,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,59,109,mobgroup,18,21,64,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,60,109,mobgroup,23,18,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,61,109,mobgroup,17,15,64,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
17,62,109,mobgroup,19,12,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,0,102,mobgroup,15,61,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,1,102,mobgroup,11,61,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,2,102,mobgroup,12,60,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,3,102,mobgroup,14,60,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,4,102,mobgroup,14,62,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,5,102,mobgroup,43,59,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,6,102,mobgroup,45,59,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,7,102,mobgroup,44,59,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,8,102,mobgroup,46,59,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,9,253,mobhunter,2,6,0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,10,253,mobhunter,4,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,11,135,z18emogene,29,48,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[73, 100]",2,360
18,12,55,,4,32,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,13,55,,16,28,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,14,130,,5,31,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,15,130,,18,23,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,16,169,,18,26,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]","[223, 100]",2,65535
18,17,130,,5,33,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,18,135,,14,26,64,64,"[1, 0, 0, 44, 0, 0, 0, 0, 0]",[],2,65535
18,19,102,,34,26,64,64,"[1, 0, 0, 45, 0, 0, 0, 0, 0]",[],2,65535
18,20,102,,35,26,64,64,"[1, 0, 0, 45, 0, 0, 0, 0, 0]",[],2,65535
18,21,102,,36,26,64,64,"[1, 0, 0, 45, 0, 0, 0, 0, 0]",[],2,65535
18,22,130,z18guard,47,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,23,130,z18assass,26,16,64,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",[],4,65535
18,24,130,z18assass,27,17,64,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",[],4,65535
18,25,130,z18assass,28,16,64,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",[],4,65535
18,26,169,z18assass,27,15,64,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",[],4,65535
18,27,130,z18assass,35,5,64,64,"[0, 0, 0, 2, 0, 0, 0, 0, 0]",[],4,65535
18,28,130,z18assass,36,4,64,64,"[0, 0, 0, 2, 0, 0, 0, 0, 0]",[],4,65535
18,29,130,z18assass,34,4,128,64,"[0, 0, 0, 2, 0, 0, 0, 0, 0]",[],4,65535
18,30,169,z18assass,35,4,64,64,"[0, 0, 0, 2, 0, 0, 0, 0, 0]",[],4,65535
18,31,1,z18assass,54,7,64,64,"[0, 0, 0, 0, 2, 0, 0, 0, 0]",[],3,65535
18,32,109,,45,44,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,33,109,,43,49,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,34,109,,45,46,0,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,35,109,,20,48,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,36,109,,21,49,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,37,109,,22,47,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,38,109,,33,50,64,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
18,39,109,,30,51,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,0,225,z13unbound,46,58,64,64,"[0, 2, 0, 19, 6, 0, 0, 0, 0]",[],4,65535
19,1,32,,42,41,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,2,32,,48,40,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,3,32,,44,30,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,4,32,,48,33,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,5,32,,50,29,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,6,32,,48,26,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,7,32,,54,32,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,8,32,,52,26,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,9,33,,54,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,10,33,,55,20,128,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,11,33,,57,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,12,33,mobsplitter,58,6,64,64,"[1, 0, 0, 13, 14, 15, 16, 0, 0]",[],4,65535
19,13,88,mobae,57,2,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,14,88,mobae,58,2,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,15,88,mobae,57,3,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,16,88,mobae,58,3,64,64,"[0, 0, 0, 8, 5, 0, 0, 0, 0]",[],4,65535
19,17,88,mobae,59,3,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,18,88,mobae,60,3,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,19,88,mobae,59,4,64,64,"[0, 0, 0, 10, 5, 0, 0, 0, 0]",[],4,65535
19,20,88,mobae,60,4,64,64,"[0, 0, 0, 8, 5, 0, 0, 0, 0]",[],4,65535
19,21,33,mobsplitter,59,6,64,64,"[1, 0, 0, 17, 18, 19, 20, 0, 0]",[],4,65535
19,22,33,,36,23,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,23,33,,36,25,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
19,24,74,mobhunter,13,48,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
19,25,74,mobhunter,13,51,128,128,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
19,26,74,mobhunter,12,53,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
19,27,74,mobhunter,11,56,64,128,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
19,28,74,mobhunter,7,54,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
19,29,74,mobhunter,6,57,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,65535
